band	focal	pos	frequencies	ld	true_region_size	matched_region_size	matched_start	matched_end	region_gen_size	matched_gen_size	selection_snp_count	selection_snp_count_50kb	selection_snp_count_100kb	selection_snp_count_200kb	num_gene_overlaps	meiotic_genes	meiotic_genes_all	gene_overlap_strong	gwas	eqtl
6q22.31-1	0	101263516	0.51 0.23 0.31 0.43 0.52	0.01 0.02 0.03 0.08 0.41	219046	219046	101153993	101373039	0.01	0.04	0	0	0	0	1	1	0	0	Age at first sexual intercourse(rs7740783:1:0.01);Age when periods started (menarche)(rs11458788:0.78:-0.02;rs7740783:1:0.02);Arm fat-free mass (left)(rs11458788:0.78:0.01;rs7740783:1:-0.01);Arm fat-free mass (right)(rs11458788:0.78:0.01;rs7740783:1:-0.01);Arm predicted mass (left)(rs11458788:0.78:0.01;rs7740783:1:-0.01);Arm predicted mass (right)(rs11458788:0.78:0.01;rs7740783:1:-0.01);Basal metabolic rate(rs7740783:1:-11.33);Body mass index (bmi)(rs240764:0.77:0.06);Depression(rs240764:0.77:0.02);Depressive symptoms(rs4461738:0.81:0.01);Impedance of arm (left)(rs11458788:0.78:-0.64;rs7740783:1:0.55);Impedance of arm (right)(rs11458788:0.78:-0.62;rs7740783:1:0.54);Impedance of whole body(rs11458788:0.78:-1.13;rs7740783:1:1.04);Neuroticism(rs240764:0.77:0.03;rs4461738:0.81:0.01);Positive affect(rs4461738:0.81:0.01);Trunk fat-free mass(rs11458788:0.78:0.05;rs7740783:1:-0.05);Trunk predicted mass(rs11458788:0.78:0.05;rs7740783:1:-0.04);Well-being spectrum (multivariate analysis)(rs4461738:0.81:0.01);Whole body fat-free mass(rs11458788:0.78:0.09;rs7740783:1:-0.09);Whole body water mass(rs11458788:0.78:0.07;rs7740783:1:-0.06)	ASCC3(eqtl:0.7:rs7740783;sqtl:0.7:rs7740783);GRIK2(eqtl:0.3:rs7740783)
6q22.31-1	0	111579045	0.48 0.06 0.49 0.42 0.46	0.0 0.01 0.03 0.28 0.51	219046	219046	111469522	111688568	0.01	0.04	0	0	0	0	3	3	0	0	Esophageal varix(rs9487666:0.75:-0.18);Hair color(rs7760535:0.73:NA);Mean corpuscular hemoglobin(rs7774177:1:-0.01;rs7774177:1:-0.01);Mean corpuscular volume(rs7774177:1:-0.01;rs7774177:1:-0.06;rs7774177:1:-0.02);Mean reticulocyte volume(rs7774177:1:-0.01;rs7774177:1:-0.11);Mean sphered cell volume(rs7774177:1:-0.07);Mean spheric corpuscular volume(rs7774177:1:-0.01);Metabolic traits [isoleucine/tyrosine + 10 other traits](rs7760535:0.73:NA);Psoriasis [EA](rs240993:0.62:NA);Psoriasis(rs456865:0.98:NA);Red blood cell count(rs7774177:1:0.01)	MFSD4B(eqtl:0.7:rs7774177);REV3L(eqtl:0.1:rs7774177);TRAF3IP2(eqtl:0.8:rs7774177)
6q22.31-1	0	126683594	0.55 0.73 0.34 0.03 0.32	0.0 0.0 0.01 0.16 0.32	219046	219046	126574071	126793117	0.01	0.02	0	0	0	0	1	1	0	0	"Age when periods started (menarche)(rs9398803:1:-0.02);Ankle spacing width(rs9398803:1:0.08);Appendicular lean mass(rs9388490:0.87:0.05;rs9398803:1:0.05;rs9398803:1:0.05;rs9398803:1:0.04);Arm fat percentage (left)(rs9398803:1:-0.1);Arm fat-free mass (left)(rs9398803:1:0.01);Arm fat-free mass (right)(rs9398803:1:0.01);Arm predicted mass (left)(rs9388490:0.87:0.01;rs9398803:1:0.01);Arm predicted mass (right)(rs9398803:1:0.01);Average total household income before tax(rs9388490:0.87:0.02);Basal metabolic rate(rs9398803:1:25);Bioavailable testosterone levels(rs9398803:1:0.02);Body fat percentage(rs9398803:1:-0.09);Brain region volumes [left lateral orbitofrontal](rs17754780:0.9:NA);Comparative height size at age 10(rs9398803:1:0.03);Coronary artery disease(rs9398803:1:-0.04);Diabetes or endocrine disease(rs9398803:1:0);Diabetes(rs9398803:1:0);Feeling nervous(rs6919397:0.9:-0.01);Forced expiratory volume in 1-second (fev1)(rs9398803:1:0.01);Forced expiratory volume in 1-second (fev1), best measure(rs9398803:1:0.01);Forced expiratory volume in 1-second (fev1), predicted(rs9398803:1:0.01);Forced vital capacity (fvc)(rs9398803:1:0.02);Forced vital capacity (fvc), best measure(rs9398803:1:0.02);Haematocrit percentage(rs9375435:0.89:-0.06;rs9398803:1:-0.05);Haemoglobin concentration(rs9398803:1:-0.02);Hematocrit(rs9398803:1:-0.02;rs9398803:1:-0.02;rs9398803:1:-0.02);Hemoglobin concentration(rs9398803:1:-0.02);Hemoglobin(rs9398803:1:-0.02);Highest math class taken (MTAG) [MTAG](rs9388490:0.87:0.01);Hip circumference adjusted for BMI(rs1030807851:0.9:0.03);Household income (MTAG)(rs9388490:0.87:0.01);Impedance of arm (left)(rs35510806:1:-0.61;rs9398803:1:-0.61);Impedance of arm (right)(rs9388487:1:-0.58;rs9398803:1:-0.58);Impedance of whole body(rs9398803:1:-1.11;rs9398803:1:-1.11);Kidney volume(rs9398803:1:0.04);Leg fat percentage (left)(rs9398803:1:-0.07);Leg fat percentage (right)(rs9398803:1:-0.08);Leg fat-free mass (left)(rs9398803:1:0.03);Leg fat-free mass (right)(rs9398803:1:0.03);Leg predicted mass (left)(rs9388490:0.87:0.03;rs9398803:1:0.03);Leg predicted mass (right)(rs9398803:1:0.03);Low density lipoprotein cholesterol levels(rs9398803:1:-0.01);Lung function (FEV1/FVC)(rs9398804:0.88:NA);Lung function (FVC)(rs9398803:1:0.02);Male-pattern baldness(rs9398803:1:0.12;rs9398803:1:-0.06);Neutrophil count(rs9398803:1:-0.01);Neutrophill count(rs9398803:1:-0.02);Pattern 1 | hair/balding pattern(rs9398803:1:0.08);Pattern 3 | hair/balding pattern(rs9398803:1:-0.05);Pattern 4 | hair/balding pattern(rs9398803:1:NA;rs9398803:1:-0.1);Red blood cell count(rs9398803:1:-0.02;rs9398803:1:-0.02);Serum phosphate levels(rs9388489:0.9:0.02);Sex hormone-binding globulin levels adjusted for BMI(rs9398803:1:-0.01;rs9398803:1:-0.01);Sitting height(rs9398803:1:0.15);Standing height(rs9398803:1:0.31);Trunk fat-free mass(rs9388490:0.87:0.14;rs9398803:1:0.13);Trunk predicted mass(rs9398803:1:0.12);Type 1 diabetes(rs2045258:0.9:NA;rs9388489:0.9:NA;rs9398803:1:0.11;rs9398803:1:0.1;rs9398803:1:0.09);Type 2 diabetes(rs9398803:1:0.04);Weight(rs9398803:1:0.2;rs9398803:1:0.21);White blood cell (leukocyte) count(rs9398803:1:-0.03);White blood cell count(rs9398803:1:-0.01;rs9398803:1:-0.01);Whole body fat-free mass(rs9398803:1:0.22);Whole body water mass(rs9398803:1:0.16)"	CENPW(eqtl:0.9:rs9398803)
6q22.31-1	0	145920732	0.51 0.02 0.37 0.51 0.54	0.0 0.01 0.01 0.1 0.36	219046	219046	145811209	146030255	0.01	0.02	0	0	0	0	1	1	0	0	Appendicular lean mass(rs6570699:1:-0.01;rs6570699:1:-0.02);Heel bone mineral density(rs1355146:0.96:NA);Lobe attachment (rater-scored or self-reported)(rs375873:0.92:NA;rs1292335:1:NA;rs6570726:0.97:NA;rs2814864:0.65:NA)	EPM2A(eqtl:0.9:rs6570699;sqtl:0.8:rs6570699);FBXO30(eqtl:0.2:rs6570699);SHPRH(eqtl:0.7:rs6570699)
6q22.31-2	1	121514401	0.81 0.11 0.81 0.69 0.49	0.0 0.01 0.02 0.21 0.67	148323	148322	121380134	121528456	0.02	0.02	0	0	0	0	1	1	0	0	0	TBC1D32(sqtl:0.9:rs1846865)
6q22.31-2	0	54282223	0.79 0.55 0.71 0.42 0.53	0.0 0.04 0.06 0.25 0.69	148323	148323	54208061	54356384	0.02	0.06	0	0	0	0	1	0	0	0	0	TINAG(eqtl:0.7:rs2397158)
6q22.31-2	0	65397011	0.76 0.37 0.74 0.41 0.66	0.0 0.04 0.05 0.3 0.61	148323	148323	65322849	65471172	0.02	0.06	0	0	0	0	1	0	0	0	0	0
6q22.31-2	0	66308325	0.78 0.55 0.53 0.4 0.61	0.02 0.03 0.06 0.22 0.49	148323	148323	66234163	66382486	0.02	0.07	0	0	0	0	1	0	0	0	0	0
6q22.31-2	0	97751525	0.82 0.7 0.63 0.16 0.57	0.01 0.05 0.05 0.2 0.56	148323	148323	97677363	97825686	0.02	0.05	59	103	144	149	2	1	0	0	Well-being spectrum (multivariate analysis)(rs6931902:0.7:NA)	MMS22L(eqtl:0.6:rs9387231)
6q22.31-2	0	119772827	0.83 0.32 0.8 0.39 0.53	0.0 0.02 0.02 0.2 0.5	148323	148323	119698665	119846988	0.02	0.03	0	0	0	0	1	0	0	0	0	MAN1A1(eqtl:0.1:rs12204367)
6q22.31-2	0	129038275	0.82 0.13 0.79 0.48 0.61	0.0 0.01 0.06 0.31 0.56	148323	148323	128964113	129112436	0.02	0.07	0	0	0	0	0	0	0	0	0	0
6q22.31-2	0	133594176	0.81 0.41 0.64 0.51 0.6	0.0 0.03 0.05 0.27 0.66	148323	148323	133520014	133668337	0.02	0.07	0	0	0	0	1	0	0	0	"Heel bone mineral density (bmd) (right)(rs754997:1:0);Heel bone mineral density (bmd) t-score, automated (right)(rs754997:1:-0.04);Heel bone mineral density (bmd)(rs754997:1:0);Heel bone mineral density(rs754997:1:-0.03);Heel broadband ultrasound attenuation (right)(rs754997:1:-0.57);Heel broadband ultrasound attenuation, direct entry(rs754997:1:-0.44);Heel quantitative ultrasound index (qui), direct entry (right)(rs754997:1:-0.65)"	SLC18B1(eqtl:0.3:rs754997);VNN2(eqtl:0.5:rs754997)
6q22.31-2	0	146834145	0.78 0.58 0.48 0.26 0.75	0.01 0.03 0.04 0.54 0.81	148323	148323	146759983	146908306	0.02	0.08	0	0	0	0	1	1	0	0	0	0
6q22.31-2	0	149754677	0.85 0.73 0.6 0.23 0.59	0.0 0.02 0.05 0.31 0.72	148323	148323	149680515	149828838	0.02	0.08	0	0	0	0	4	2	0	0	0	GINM1(eqtl:0.5:rs1934117);NUP43(eqtl:0.4:rs1934117);ZC3H12D(eqtl:0.1:rs1934117)
7q11.21	1	66191599	0.13 0.06 0.12 0.21 0.14	0.0 0.0 0.0 0.04 0.12	445555	445554	65986450	66432004	0.02	0.02	0	0	0	0	8	2	0	0	0	ASL(sqtl:0.9:rs145710538;eqtl:0.3:rs145998666);CRCP(eqtl:0.8:rs145710538;sqtl:0.9:rs145710538);KCTD7(eqtl:0.8:rs3962133);RABGEF1(sqtl:0.4:rs145710538;eqtl:0.7:rs145998666);TMEM248(eqtl:0.5:rs145710538;sqtl:0.8:rs145710538);TPST1(eqtl:0.7:rs10081172;pqtl:0.2:rs6964080);TYW1(eqtl:0.1:rs10081172)
7q11.21	0	56171760	0.15 0.21 0.09 0.02 0.16	0.0 0.01 0.01 0.1 0.31	445555	445555	55948982	56394537	0.02	0.09	0	0	0	0	11	7	0	0	0	CCT6A(eqtl:0.7:rs6593298);CHCHD2(eqtl:1:rs6593298);NIPSNAP2(eqtl:0.7:rs6593298;sqtl:0.2:rs6593298);NUPR2(eqtl:0.9:rs6593298;sqtl:0.5:rs6593298);PHKG1(eqtl:1:rs6593298);PSPH(sqtl:0.5:rs6593298);SUMF2(eqtl:0.5:rs6593298);ZNF713(eqtl:0.8:rs6593298)
7q11.21	0	62491454	0.11 0.19 0.08 0.1 0.15	0.0 0.0 0.01 0.09 0.13	445555	445555	62268676	62714231	0.02	0.09	0	0	0	0	0	0	0	0	0	0
7q11.21	0	63632543	0.09 0.27 0.07 0.13 0.11	0.0 0.01 0.01 0.09 0.31	445555	445555	63409765	63855320	0.02	0.08	0	0	0	0	6	2	0	0	0	ERV3-1(eqtl:0.8:rs10277428);ZNF107(eqtl:0.2:rs10277428);ZNF680(eqtl:0.5:rs10277428);ZNF736(eqtl:0.1:rs10277428)
7q11.21	0	64784025	0.14 0.03 0.15 0.28 0.09	0.0 0.01 0.02 0.06 0.12	445555	445555	64561247	65006802	0.02	0.05	0	0	0	0	3	1	0	0	0	ERV3-1(eqtl:1:rs12668603);GUSB(eqtl:0.4:rs12668603);ZNF117(eqtl:0.3:rs12668603)
7q11.21	0	65305632	0.11 0.06 0.2 0.14 0.21	0.0 0.0 0.0 0.03 0.08	445555	445555	65082854	65528409	0.02	0.02	0	0	0	0	7	2	0	0	Lymphocyte percentage of white cells(rs1404147:0.99:0.02;rs3813708:1:-0.02);Lymphocyte percentage(rs1404147:0.99:0.17;rs3813708:1:-0.16);Monocyte percentage of white cells(rs3813708:1:-0.02);Neutrophil count(rs13235246:0.94:0.03;rs4718273:0.99:-0.03;NA:1:-0.03;rs427044:0.95:NA;rs3813708:1:0.03;rs3813708:1:0.03);Neutrophil percentage of white cells(NA:0.89:0.03;rs3813708:1:0.03);Neutrophill count(rs3813708:1:0.03);Neutrophill percentage(rs3813708:1:0.22);White blood cell count(rs35631459:0.85:0.02;rs3813708:1:0.02)	ASL(eqtl:1:rs3813708);CRCP(eqtl:0.4:rs3813708;sqtl:0.2:rs3813708);ERV3-1(eqtl:0.9:rs3813708);GUSB(eqtl:1:rs3813708);KCTD7(eqtl:0.8:rs3813708);RABGEF1(sqtl:0.1:rs3813708);TPST1(eqtl:0.9:rs3813708);VKORC1L1(eqtl:1:rs3813708);ZNF117(eqtl:0.5:rs3813708)
7q11.21	0	69210740	0.17 0.05 0.15 0.07 0.23	0.0 0.0 0.01 0.03 0.27	445555	445555	68987962	69433517	0.02	0.03	0	0	0	0	2	1	0	0	Pattern 1 | hair/balding pattern(rs10260553:1:-0.06);Response to serotonin reuptake inhibitors in non-psychotic unipolar depression(rs7785360:0.68:NA)	AUTS2(eqtl:0.1:rs10260553)
7q11.21	0	86073449	0.12 0.23 0.03 0.06 0.13	0.0 0.01 0.02 0.11 0.29	445555	445555	85850671	86296226	0.02	0.1	0	0	0	0	1	0	0	0	0	GRM3(eqtl:0.7:rs113970552)
7q11.21	0	118872938	0.17 0.02 0.1 0.24 0.11	0.0 0.0 0.01 0.12 0.18	445555	445555	118650160	119095715	0.02	0.1	0	0	0	0	0	0	0	0	0	0
7q11.21	0	119398753	0.15 0.05 0.08 0.3 0.12	0.0 0.0 0.0 0.1 0.28	445555	445555	119175975	119621530	0.02	0.1	0	0	0	0	1	0	0	0	0	0
7q11.21-2	1	66600219	0.78 0.52 0.69 0.93 0.8	0.0 0.01 0.02 0.16 0.35	64833	64832	66568235	66633067	0.02	0.02	0	0	0	0	2	1	0	0	0	KCTD7(eqtl:0.1:rs1815098);SBDS(eqtl:0.2:rs11769928);TPST1(eqtl:0.9:rs10236844);TYW1(eqtl:1:rs10236844;sqtl:1:rs113111427)
7q11.21-2	0	56241800	0.76 0.8 0.67 0.75 0.72	0.0 0.01 0.02 0.08 0.25	64833	64833	56209383	56274216	0.02	0.01	0	0	0	0	0	0	0	0	0	CCT6A(eqtl:0.7:rs2110260);CHCHD2(eqtl:0.8:rs2110260);NIPSNAP2(eqtl:0.6:rs2110260);NUPR2(sqtl:0.5:rs2110260);PSPH(sqtl:0.5:rs2110260);SUMF2(eqtl:0.7:rs2110260);ZNF713(eqtl:0.8:rs2110260)
7q11.21-2	0	62660735	0.8 0.47 0.85 0.89 0.8	0.01 0.01 0.02 0.1 0.15	64833	64833	62628318	62693151	0.02	0.01	0	0	0	0	0	0	0	0	0	0
7q11.21-2	0	99552892	0.8 0.33 0.87 0.88 0.77	0.0 0.01 0.03 0.15 0.18	64833	64833	99520475	99585308	0.02	0.01	0	0	0	0	3	1	0	0	Arm fat-free mass (left)(rs10243988:0.74:-0.01;rs13223723:1:-0.01);Arm fat-free mass (right)(rs10243988:0.74:-0.01;rs13223723:1:-0.01);Arm predicted mass (left)(rs10243988:0.74:-0.01;rs13223723:1:-0.01);Arm predicted mass (right)(rs10243988:0.74:-0.01;rs13223723:1:-0.01);Basal metabolic rate(rs10243988:0.74:-14.76;rs13223723:1:-13.06);Haematocrit percentage(rs13223723:1:0.05);Height(rs13223723:1:-0.01);Hematocrit(rs13223723:1:0.02;rs13223723:1:0.02);Hemoglobin concentration(rs13223723:1:0.02);Hemoglobin levels(rs13223723:1:0.02);Hemoglobin(rs13223723:1:0.02);Mean corpuscular hemoglobin concentration(rs13223723:1:-0.02);Mean corpuscular hemoglobin(rs13223723:1:-0.02;rs13223723:1:-0.02);Mean corpuscular volume(rs13223723:1:-0.02;rs13223723:1:-0.02;rs13223723:1:-0.02);Paired immunoglobulin-like type 2 receptor beta levels(rs13223723:1:0.33);Platelet count(rs13223723:1:-0.02;rs13223723:1:-0.02;rs13223723:1:-1.05;rs13223723:1:-0.02);Platelet distribution width(rs13223723:1:0.02);Plateletcrit(rs13223723:1:-0.01);Red blood cell (erythrocyte) count(rs13223723:1:0.01);Red blood cell count(rs13223723:1:0.03;rs13223723:1:0.03;rs13223723:1:0.03;rs13223723:1:0.03);Total testosterone levels(rs13223723:1:0.02;rs13223723:1:0.01);Trunk fat-free mass(rs10243988:0.74:-0.06;rs13223723:1:-0.05);Trunk predicted mass(rs10243988:0.74:-0.06;rs13223723:1:-0.05);Whole body fat-free mass(rs10243988:0.74:-0.11;rs13223723:1:-0.1);Whole body water mass(rs10243988:0.74:-0.09;rs13223723:1:-0.07)	AP4M1(eqtl:0.6:rs13223723);COPS6(eqtl:0.4:rs13223723);EPHB4(eqtl:0.6:rs13223723);GAL3ST4(eqtl:0.4:rs13223723);GIGYF1(eqtl:0.1:rs13223723);GPC2(eqtl:0.2:rs13223723);LAMTOR4(eqtl:0.6:rs13223723;sqtl:0.3:rs13223723);MBLAC1(eqtl:0.4:rs13223723);MEPCE(eqtl:0.2:rs13223723);MOSPD3(eqtl:0.3:rs13223723);PILRB(eqtl:0.8:rs13223723);PVRIG(eqtl:0.6:rs13223723);STAG3(eqtl:0.2:rs13223723;sqtl:0.6:rs13223723);TRAPPC14(eqtl:0.8:rs13223723);TRIM4(eqtl:0.9:rs13223723;sqtl:0.6:rs13223723);UFSP1(eqtl:0.5:rs13223723);ZCWPW1(eqtl:0.5:rs13223723);ZKSCAN1(eqtl:0.5:rs13223723);ZKSCAN5(eqtl:0.2:rs13223723)
7q11.21-2	0	100256228	0.78 0.85 0.84 0.78 0.55	0.01 0.01 0.03 0.21 0.41	64833	64833	100223811	100288644	0.02	0.02	0	0	0	0	5	0	0	0	"Haematocrit percentage(rs6952341:1:0.09);Haemoglobin concentration(rs6952341:1:0.02);Hematocrit(rs6952341:1:0.03;rs6952341:1:0.04;rs6952341:1:0.04);Hemoglobin concentration(rs6952341:1:0.03);Hemoglobin(rs6952341:1:0.03);High light scatter reticulocyte percentage of red cells(rs564636753:0.79:-0.03;rs6952341:1:-0.02;rs6952341:1:-0.03);Immature fraction of reticulocytes(rs564636753:0.79:-0.03;rs6952341:1:-0.02);Immature reticulocyte fraction(rs73156234:0.85:0);Low density lipoprotein cholesterol levels(rs6952341:1:-0.02);Mean corpuscular haemoglobin concentration(rs6952341:1:-0.03);Mean corpuscular haemoglobin(rs6952341:1:-0.11);Mean corpuscular hemoglobin concentration(rs6952341:1:-0.03;rs6952341:1:-0.03;rs6952341:1:-0.03);Mean corpuscular hemoglobin(rs6952341:1:-0.07;rs6952341:1:-0.07;rs6952341:1:-0.07);Mean corpuscular volume(rs6952341:1:-0.06;rs6952341:1:-0.23;rs6952341:1:-0.06;rs6952341:1:-0.06);Mean platelet (thrombocyte) volume(rs6952341:1:0.02);Mean platelet volume(rs62482252:0.63:0.03;rs4729607:0.62:0.02;rs6952341:1:0.02;rs6952341:1:0.02);Mean reticulocyte volume(rs6952341:1:-0.02);Mean sphered cell volume(rs6952341:1:-0.13);Mean spheric corpuscular volume(rs6952341:1:-0.04);Monocyte count(rs6952341:1:0.01);Other erythrocyte phenotypes [RBC](rs2075671:0.7:0);Platelet count(rs6952341:1:-1.61;rs6952341:1:-0.02;rs6952341:1:-0.02;rs6952341:1:-0.02);Platelet crit(rs6952341:1:0);Plateletcrit(rs6952341:1:-0.02);Pulse rate, automated reading(rs6952341:1:-0.24);Red blood cell (erythrocyte) count(rs6952341:1:0.02);Red blood cell (erythrocyte) distribution width(rs6952341:1:0.03);Red blood cell count(rs6952341:1:0.07;rs6952341:1:0.07;rs6952341:1:0.07);Red cell distribution width(rs6952341:1:0.04;rs6952341:1:0.03;rs6952341:1:0.04;rs6952341:1:0.03);Reticulocyte fraction of red cells(rs6952341:1:-0.02;rs6952341:1:-0.03);Vertex-wise cortical surface area(rs11770534:0.87:6.44)"	AP4M1(eqtl:0.5:rs6952341);EPHB4(eqtl:1:rs6952341);FIS1(eqtl:0.3:rs6952341);GIGYF1(eqtl:0.8:rs6952341);GNB2(sqtl:0.9:rs6952341);LRCH4(eqtl:0.1:rs6952341;sqtl:0.5:rs6952341);MOSPD3(eqtl:0.9:rs6952341);PCOLCE(eqtl:0.5:rs6952341;pqtl:0.4:rs6952341);PVRIG(eqtl:0.2:rs6952341);SLC12A9(eqtl:0.2:rs6952341;sqtl:0.3:rs6952341);TFR2(eqtl:0.7:rs6952341);TRAPPC14(eqtl:0.7:rs6952341);UFSP1(eqtl:0.8:rs6952341);ZAN(eqtl:0.9:rs6952341)
7q11.21-2	0	102503186	0.76 0.73 0.73 0.73 0.81	0.01 0.01 0.02 0.12 0.26	64833	64833	102470769	102535602	0.02	0.01	0	0	0	0	2	1	0	0	Haemorrhoidal disease(rs12530741:1:0.03)	FAM185A(eqtl:0.4:rs12530741);FBXL13(eqtl:0.5:rs12530741);LRWD1(eqtl:0.1:rs12530741);POLR2J2(eqtl:0.5:rs12530741);POLR2J3(eqtl:0.7:rs12530741;sqtl:0.5:rs12530741);SPDYE2(eqtl:0.7:rs12530741);SPDYE2B(eqtl:0.2:rs12530741)
7q11.21-2	0	104516230	0.78 0.67 0.84 0.57 0.79	0.01 0.02 0.04 0.2 0.51	64833	64833	104483813	104548646	0.02	0.02	0	0	0	0	2	0	0	0	Educational attainment (years of education)(rs10258340:0.72:NA);Regular attendance at a religious group(rs10085831:0.71:NA);Type 2 diabetes(rs73184014:0.83:-0.03)	PUS7(eqtl:0.7:rs35894637)
7q11.21-2	0	110733717	0.82 0.38 0.78 0.87 0.83	0.0 0.01 0.06 0.23 0.53	64833	64833	110701300	110766133	0.02	0.01	0	0	0	0	2	1	0	0	0	IMMP2L(eqtl:0.9:rs2107147;sqtl:0.3:rs2107147)
7q11.21-2	0	120409658	0.82 0.32 0.9 0.93 0.82	0.01 0.02 0.04 0.17 0.4	64833	64833	120377241	120442074	0.02	0.02	0	0	0	0	2	0	0	0	0	CPED1(eqtl:0.9:rs73425863);ING3(eqtl:0.6:rs73425863);TSPAN12(eqtl:0.8:rs73425863)
7q11.21-2	0	123227469	0.79 0.84 0.67 0.63 0.8	0.0 0.01 0.02 0.13 0.32	64833	64833	123195052	123259885	0.02	0.02	0	0	0	0	3	1	0	0	0	ASB15(eqtl:0.2:rs1090540);IQUB(eqtl:0.5:rs1090540);NDUFA5(sqtl:0.9:rs1090540);WASL(eqtl:0.1:rs1090540)
8p11.22	1	39389416	0.26 0.02 0.3 0.14 0.3	0.0 0.01 0.02 0.2 0.55	217905	217904	39223634	39441538	0.09	0.09	0	0	0	0	3	0	0	0	0	IDO1(eqtl:0.6:rs56316550)
8p11.22	0	31594948	0.25 0.05 0.22 0.24 0.26	0.0 0.01 0.02 0.22 0.72	217905	217905	31485995	31703900	0.09	0.08	0	0	0	0	1	1	0	0	0	0
8p11.22	0	36520156	0.3 0.39 0.17 0.04 0.16	0.03 0.06 0.07 0.18 0.4	217905	217905	36411203	36629108	0.09	0.08	0	0	0	0	0	0	0	0	0	0
8p11.22	0	57201675	0.23 0.4 0.12 0.16 0.16	0.01 0.06 0.08 0.35 0.73	217905	217905	57092722	57310627	0.09	0.11	0	0	0	0	4	2	0	0	"Ankle spacing width(rs62515458:1:0.08);Appendicular lean mass(rs62515454:0.66:0.04;rs62515458:1:0.03;rs62515458:1:0.04;rs62515458:1:0.04);Arm fat-free mass (left)(rs62515458:1:0.01);Arm fat-free mass (right)(rs62515458:1:0.01);Arm predicted mass (left)(rs62515458:1:0.01);Arm predicted mass (right)(rs62515458:1:0.01);Basal metabolic rate(rs62515458:1:22.79);Comparative height size at age 10(rs62515458:1:0.02);Cortical surface area(rs62515449:0.97:NA);Cortical thickness(rs62515456:0.98:NA);Forced expiratory volume in 1-second (fev1)(rs62515458:1:0.01);Forced expiratory volume in 1-second (fev1), best measure(rs62515458:1:0.01);Forced expiratory volume in 1-second (fev1), predicted(rs75201573:0.9:0.01;rs62515458:1:0.01);Forced vital capacity (fvc)(rs62515458:1:0.02);Forced vital capacity (fvc), best measure(rs62515458:1:0.02);Heel bone mineral density T score(rs10958476:0.61:-0.02);Height [Conditioned on rs7460090](rs10958476:0.61:NA);Height(rs10958476:0.61:0.05;rs10958476:0.61:0.04;rs62515432:0.75:0.05);Hip circumference adjusted for BMI(rs62515433:0.86:NA);Leg fat-free mass (left)(rs62515437:0.96:0.03;rs62515458:1:0.03);Leg fat-free mass (right)(rs62515458:1:0.03);Leg predicted mass (left)(rs62515437:0.96:0.03;rs62515458:1:0.03);Leg predicted mass (right)(rs62515458:1:0.03);Sitting height(rs62515432:0.75:0.18;rs62515458:1:0.17);Standing height(rs62515435:0.9:0.3;rs62515458:1:0.3);Trunk fat-free mass(rs62515458:1:0.1);Trunk predicted mass(rs62515458:1:0.1);Vertex-wise cortical surface area(rs13207748:0.97:7.55);Vertex-wise cortical thickness(rs13207748:0.97:5.67);Vertex-wise sulcal depth(rs62515456:0.98:9.19);Weight(rs62515458:1:0.24;rs62515458:1:0.24);Whole body fat-free mass(rs62515458:1:0.19);Whole body water mass(rs62515458:1:0.14)"	CHCHD7(eqtl:0.4:rs62515458);PENK(pqtl:0.6:rs62515458);TGS1(eqtl:0.2:rs62515458)
8p11.22	0	63789571	0.27 0.05 0.3 0.13 0.19	0.0 0.02 0.03 0.16 0.5	217905	217905	63680618	63898523	0.09	0.1	0	0	0	0	1	0	0	0	Gamma-glutamyl hydrolase measurement(rs719235:0.65:-0.41;rs11775329:1:-0.34);Serum levels of protein GGH(rs719235:0.65:-0.4)	GGH(eqtl:0.7:rs11775329;pqtl:0.9:rs11775329);NKAIN3(eqtl:0.1:rs11775329);TTPA(eqtl:0.5:rs11775329);YTHDF3(eqtl:0.4:rs11775329)
8p11.22	0	64431242	0.22 0.12 0.41 0.17 0.2	0.01 0.02 0.04 0.32 0.47	217905	217905	64322289	64540194	0.09	0.11	0	0	0	0	1	0	0	0	0	0
8p11.22	0	87106149	0.28 0.49 0.11 0.02 0.2	0.0 0.02 0.05 0.27 0.39	217905	217905	86997196	87215101	0.09	0.09	0	30	51	87	2	0	0	0	0	CA2(eqtl:0.6:rs28613013);RBIS(eqtl:0.1:rs28613013)
8p11.22	0	91203075	0.22 0.08 0.24 0.33 0.19	0.0 0.04 0.05 0.16 0.38	217905	217905	91094122	91312027	0.09	0.09	0	0	0	0	2	0	0	0	0	NBN(eqtl:0.5:rs12679473);OSGIN2(eqtl:0.3:rs12679473)
8p11.22	0	105207142	0.29 0.34 0.19 0.05 0.17	0.0 0.03 0.05 0.26 0.37	217905	217905	105098189	105316094	0.09	0.08	0	0	0	0	1	1	0	0	0	DCSTAMP(eqtl:0.3:rs2441901);FZD6(eqtl:0.3:rs2441901);RIMS2(eqtl:0.7:rs2441901)
8p11.22	0	115789416	0.22 0.14 0.26 0.24 0.23	0.0 0.02 0.02 0.15 0.56	217905	217905	115680463	115898368	0.09	0.09	0	0	0	0	0	0	0	0	Educational attainment (MTAG) [MTAG](rs72672052:0.68:NA);Educational attainment (years of education)(rs72672052:0.68:NA)	0
